Date,Open,High,Low,Close
20031020,1.1672,1.1726,1.16,1.1633
20031021,1.1633,1.1699,1.1616,1.1665
20031022,1.1665,1.1825,1.165,1.1801
20031023,1.1801,1.1844,1.1755,1.1789
20031024,1.1789,1.1855,1.1762,1.1794
20031027,1.1794,1.1794,1.1717,1.1743
20031028,1.1743,1.1749,1.1656,1.1668
20031029,1.1668,1.1718,1.1659,1.1661
20031030,1.1661,1.1755,1.1618,1.1624
20031031,1.1624,1.1655,1.1563,1.158
20031103,1.158,1.1617,1.1426,1.1454
20031104,1.1454,1.1511,1.1426,1.1492
20031105,1.1492,1.1496,1.141,1.1435
20031106,1.1435,1.1463,1.1387,1.1413
20031107,1.1413,1.1543,1.1373,1.1533
20031110,1.1533,1.1533,1.1464,1.148
20031111,1.148,1.1529,1.1443,1.1518
20031112,1.1518,1.1659,1.1503,1.163
20031113,1.163,1.1737,1.1626,1.1732
20031114,1.1732,1.1803,1.1726,1.178
20031117,1.178,1.1846,1.1726,1.1746
20031118,1.1746,1.1972,1.1732,1.1969
20031119,1.1969,1.1976,1.1873,1.1874
20031120,1.1874,1.1968,1.1871,1.1909
20031121,1.1909,1.1938,1.1855,1.1915
20031124,1.1915,1.1915,1.1758,1.1768
20031125,1.1768,1.1818,1.175,1.179
20031126,1.179,1.1947,1.1769,1.194
20031127,1.194,1.194,1.1885,1.1896
20031128,1.1896,1.2013,1.1896,1.1989
20031201,1.1989,1.204,1.1935,1.1975
20031202,1.1975,1.209,1.194,1.2078
20031203,1.2078,1.2128,1.2064,1.2108
20031204,1.2108,1.2158,1.2026,1.2081
20031205,1.2081,1.2176,1.2062,1.2164
20031208,1.2164,1.2238,1.2149,1.2219
20031209,1.2219,1.2273,1.2185,1.225
20031210,1.225,1.2265,1.215,1.2216
20031211,1.2216,1.2233,1.2112,1.2221
20031212,1.2221,1.2305,1.2206,1.2292
20031215,1.2292,1.2322,1.2128,1.232
20031216,1.232,1.236,1.23,1.2325
20031217,1.2325,1.2421,1.2297,1.2408
20031218,1.2408,1.2438,1.2358,1.2424
20031219,1.2424,1.2432,1.2343,1.2376
20031222,1.2376,1.2447,1.2346,1.2394
20031223,1.2394,1.2427,1.2383,1.239
20031224,1.239,1.2468,1.239,1.2451
20031226,1.2451,1.2465,1.2423,1.2426
20031229,1.2426,1.2509,1.2424,1.249
20031230,1.249,1.2561,1.2477,1.2546
20031231,1.2546,1.2646,1.2542,1.2593
20040102,1.2593,1.2629,1.2515,1.2591
20040105,1.2591,1.2695,1.2577,1.2675
20040106,1.2675,1.2809,1.2664,1.2727
20040107,1.2727,1.2741,1.2623,1.263
20040108,1.263,1.2779,1.2557,1.2764
20040109,1.2764,1.2867,1.27,1.2841
20040112,1.2841,1.2896,1.2733,1.275
20040113,1.275,1.2795,1.271,1.2772
20040114,1.2772,1.2787,1.2627,1.2645
20040115,1.2645,1.2671,1.256,1.2576
20040116,1.2576,1.2608,1.235,1.2371
20040119,1.2371,1.2422,1.2331,1.2346
20040120,1.2346,1.2594,1.2344,1.2578
20040121,1.2578,1.2671,1.2548,1.2642
20040122,1.2642,1.275,1.2632,1.2717
20040123,1.2717,1.2774,1.2564,1.2586
20040126,1.2586,1.2613,1.2455,1.2459
20040127,1.2459,1.2651,1.2438,1.2644
20040128,1.2644,1.2663,1.246,1.2466
20040129,1.2466,1.2527,1.2361,1.2409
20040130,1.2409,1.2491,1.2348,1.2473
20040202,1.2473,1.2486,1.2389,1.2422
20040203,1.2422,1.2597,1.2414,1.2541
20040204,1.2541,1.256,1.2495,1.2533
20040205,1.2533,1.2636,1.2519,1.2544
20040206,1.2544,1.2724,1.251,1.2701
20040209,1.2701,1.2762,1.2563,1.2696
20040210,1.2696,1.2788,1.2665,1.267
20040211,1.267,1.2836,1.2646,1.283
20040212,1.283,1.2845,1.2786,1.2808
20040213,1.2808,1.2892,1.2715,1.2739
20040216,1.2739,1.2787,1.2716,1.2768
20040217,1.2768,1.2875,1.2755,1.2839
20040218,1.2839,1.2927,1.266,1.2687
20040219,1.2687,1.2735,1.2646,1.2714
20040220,1.2714,1.2766,1.2492,1.2522
20040223,1.2522,1.2594,1.2448,1.2553
20040224,1.2553,1.2712,1.2522,1.2683
20040225,1.2683,1.2705,1.2475,1.2499
20040226,1.2499,1.2515,1.2381,1.2437
20040227,1.2437,1.2507,1.2369,1.2493
20040301,1.2483,1.254,1.2424,1.2454
20040302,1.2454,1.2468,1.2194,1.2213
20040303,1.2213,1.2222,1.2055,1.2203
20040304,1.2203,1.224,1.2133,1.2199
20040305,1.2199,1.2431,1.2171,1.2373
20040308,1.2387,1.2417,1.2335,1.2404
20040309,1.2404,1.2456,1.2273,1.2325
20040310,1.2325,1.2345,1.2196,1.2224
20040311,1.2224,1.2387,1.216,1.2352
20040312,1.2352,1.2374,1.2173,1.222
20040315,1.2192,1.2316,1.2186,1.2262
20040316,1.2262,1.2371,1.2231,1.2271
20040317,1.2271,1.2287,1.217,1.2234
20040318,1.2234,1.243,1.2219,1.2387
20040319,1.2387,1.2407,1.2255,1.2274
20040322,1.2278,1.2399,1.222,1.2327
20040323,1.2327,1.2368,1.2264,1.2335
20040324,1.2335,1.2366,1.2115,1.2133
20040325,1.2133,1.2199,1.2094,1.2127
20040326,1.2127,1.2213,1.2069,1.2124
20040329,1.2118,1.2168,1.2044,1.2156
20040330,1.2156,1.2226,1.215,1.217
20040331,1.217,1.232,1.2167,1.2313
20040401,1.2313,1.2387,1.2252,1.2362
20040402,1.2362,1.2372,1.21,1.2134
20040405,1.2115,1.2128,1.1985,1.2017
20040406,1.2017,1.2136,1.198,1.2117
20040407,1.2117,1.2195,1.2048,1.2172
20040408,1.2172,1.2218,1.2061,1.2085
20040409,1.2085,1.2106,1.2062,1.2086
20040412,1.2086,1.2098,1.2052,1.2076
20040413,1.2076,1.2082,1.1902,1.1943
20040414,1.1943,1.1972,1.1867,1.1958
20040415,1.1958,1.1991,1.1889,1.1982
20040416,1.1982,1.2046,1.1923,1.1989
20040419,1.2015,1.2077,1.1999,1.202
20040420,1.202,1.2023,1.1839,1.1866
20040421,1.1866,1.1915,1.1814,1.184
20040422,1.184,1.1915,1.1776,1.1902
20040423,1.1902,1.1943,1.1797,1.1835
20040426,1.1821,1.1884,1.1758,1.1864
20040427,1.1864,1.1947,1.183,1.1923
20040428,1.1923,1.1952,1.1819,1.1841
20040429,1.1841,1.1983,1.1803,1.196
20040430,1.196,1.2012,1.1917,1.198
20040503,1.198,1.2,1.1918,1.1943
20040504,1.1943,1.2118,1.1924,1.2096
20040505,1.2096,1.218,1.2094,1.2173
20040506,1.2173,1.2174,1.2061,1.2079
20040507,1.2079,1.214,1.1874,1.1886
20040510,1.1874,1.1892,1.181,1.1847
20040511,1.1847,1.1888,1.1787,1.187
20040512,1.187,1.1941,1.1832,1.1899
20040513,1.1899,1.1928,1.1771,1.1819
20040514,1.1819,1.19,1.1779,1.1879
20040517,1.1887,1.2059,1.1877,1.2024
20040518,1.2024,1.2039,1.1929,1.195
20040519,1.195,1.2042,1.1936,1.2007
20040520,1.2007,1.2019,1.1893,1.1963
20040521,1.1963,1.2067,1.195,1.1993
20040524,1.1984,1.2022,1.1931,1.2004
20040525,1.2004,1.2127,1.1984,1.2106
20040526,1.2106,1.2142,1.2076,1.2104
20040527,1.2104,1.2287,1.2086,1.226
20040528,1.226,1.2294,1.2199,1.2212
20040531,1.2243,1.225,1.2178,1.2186
20040601,1.2186,1.2264,1.2154,1.2244
20040602,1.2244,1.2306,1.2205,1.2215
20040603,1.2215,1.225,1.2167,1.2225
20040604,1.2225,1.2296,1.2136,1.2287
20040607,1.2293,1.2337,1.229,1.2319
20040608,1.2319,1.235,1.2245,1.2267
20040609,1.2267,1.2273,1.2032,1.2045
20040610,1.2045,1.2115,1.202,1.2104
20040611,1.2104,1.2114,1.1964,1.2018
20040614,1.2003,1.2085,1.1952,1.2057
20040615,1.2057,1.2168,1.2029,1.2161
20040616,1.2161,1.2167,1.198,1.2008
20040617,1.2008,1.2077,1.1992,1.2052
20040618,1.2052,1.2147,1.1973,1.2139
20040621,1.2135,1.2144,1.2075,1.2113
20040622,1.2113,1.2129,1.2064,1.2106
20040623,1.2106,1.2191,1.2064,1.2092
20040624,1.2092,1.2187,1.2039,1.2169
20040625,1.2169,1.2189,1.2108,1.2158
20040628,1.2176,1.2227,1.2121,1.2183
20040629,1.2183,1.2191,1.2068,1.2081
20040630,1.2081,1.2207,1.2065,1.2199
20040701,1.2199,1.2207,1.2133,1.2158
20040702,1.2158,1.2326,1.2144,1.232
20040705,1.2323,1.2334,1.2267,1.2288
20040706,1.2288,1.2328,1.2265,1.2282
20040707,1.2282,1.2386,1.2272,1.2371
20040708,1.2371,1.2405,1.2339,1.2384
20040709,1.2384,1.2421,1.2369,1.2411
20040712,1.2413,1.2435,1.2381,1.2407
20040713,1.2407,1.2412,1.23,1.2326
20040714,1.2326,1.242,1.2318,1.2378
20040715,1.2378,1.239,1.2328,1.2353
20040716,1.2353,1.246,1.2325,1.2447
20040719,1.244,1.246,1.2398,1.244
20040720,1.244,1.2453,1.2298,1.2327
20040721,1.2327,1.2349,1.2209,1.2258
20040722,1.2258,1.2291,1.2232,1.2255
20040723,1.2255,1.2266,1.2086,1.2099
20040726,1.2103,1.217,1.2087,1.2139
20040727,1.2139,1.2188,1.2035,1.2055
20040728,1.2055,1.2077,1.1997,1.2053
20040729,1.2053,1.2095,1.199,1.2044
20040730,1.2044,1.2118,1.2,1.2023
20040802,1.206,1.2092,1.2024,1.2025
20040803,1.2025,1.2075,1.1993,1.2059
20040804,1.2059,1.2066,1.1967,1.2049
20040805,1.2049,1.2072,1.2019,1.2051
20040806,1.2051,1.2288,1.2032,1.2287
20040809,1.2285,1.2289,1.2244,1.227
20040810,1.227,1.2318,1.2225,1.2235
20040811,1.2235,1.2247,1.2194,1.2216
20040812,1.2216,1.2297,1.2213,1.2249
20040813,1.2249,1.2376,1.2175,1.237
20040816,1.2371,1.2381,1.2314,1.2362
20040817,1.2362,1.2385,1.2308,1.2353
20040818,1.2353,1.2364,1.2282,1.2335
20040819,1.2335,1.2378,1.2322,1.2361
20040820,1.2361,1.2378,1.2276,1.231
20040823,1.2317,1.232,1.213,1.214
20040824,1.214,1.2166,1.2061,1.208
20040825,1.208,1.2115,1.205,1.2082
20040826,1.2082,1.2121,1.204,1.21
20040827,1.21,1.2134,1.2004,1.2009
20040830,1.2014,1.2068,1.1986,1.2046
20040831,1.2046,1.2193,1.2042,1.2182
20040901,1.2182,1.2219,1.2144,1.2187
20040902,1.2187,1.2199,1.214,1.2174
20040903,1.2174,1.2193,1.204,1.206
20040906,1.2058,1.2078,1.2047,1.2063
20040907,1.2063,1.211,1.2053,1.2107
20040908,1.2107,1.219,1.2025,1.2177
20040909,1.2177,1.2214,1.2157,1.2212
20040910,1.2212,1.2308,1.2196,1.2265
20040913,1.2262,1.2287,1.2221,1.2255
20040914,1.2255,1.2294,1.2224,1.2252
20040915,1.2252,1.2259,1.2132,1.2149
20040916,1.2149,1.2196,1.2119,1.2181
20040917,1.2181,1.2222,1.2156,1.218
20040920,1.2176,1.218,1.2124,1.2175
20040921,1.2175,1.2346,1.2166,1.2334
20040922,1.2334,1.2335,1.2224,1.2268
20040923,1.2268,1.2333,1.2252,1.2269
20040924,1.2269,1.2362,1.2235,1.226
20040927,1.228,1.2314,1.2246,1.2292
20040928,1.2292,1.2347,1.2279,1.2325
20040929,1.2325,1.2341,1.2287,1.2332
20040930,1.2332,1.2442,1.2312,1.2434
20041001,1.2434,1.2438,1.2384,1.241
20041004,1.2394,1.24,1.2256,1.2288
20041005,1.2288,1.2328,1.2261,1.2311
20041006,1.2311,1.2321,1.2246,1.2284
20041007,1.2284,1.2312,1.227,1.2283
20041008,1.2283,1.2432,1.2281,1.2407
20041011,1.2418,1.2421,1.237,1.2386
20041012,1.2386,1.2389,1.2286,1.2326
20041013,1.2326,1.2357,1.2224,1.2347
20041014,1.2347,1.2418,1.2319,1.2384
20041015,1.2384,1.2505,1.2377,1.2474
20041018,1.2473,1.2533,1.246,1.2493
20041019,1.2493,1.2524,1.2451,1.2512
20041020,1.2512,1.2628,1.2498,1.2588
20041021,1.2588,1.2651,1.2571,1.2612
20041022,1.2612,1.2681,1.2595,1.267
20041025,1.2692,1.283,1.2692,1.2806
20041026,1.2806,1.2841,1.2725,1.2764
20041027,1.2764,1.2812,1.2693,1.2712
20041028,1.2712,1.2765,1.2629,1.2743
20041029,1.2743,1.2796,1.2704,1.2796
20041101,1.2801,1.2832,1.2715,1.275
20041102,1.275,1.2755,1.2662,1.2741
20041103,1.2741,1.2827,1.2656,1.2822
20041104,1.2822,1.2896,1.2788,1.287
20041105,1.287,1.2969,1.2762,1.2969
20041108,1.2969,1.2985,1.2904,1.2919
20041109,1.2919,1.2937,1.288,1.2898
20041110,1.2898,1.3003,1.2846,1.2887
20041111,1.2887,1.2917,1.2855,1.2904
20041112,1.2904,1.2987,1.2873,1.2976
20041115,1.2975,1.2997,1.2916,1.2947
20041116,1.2947,1.2994,1.2918,1.2955
20041117,1.2955,1.3047,1.2951,1.303
20041118,1.303,1.3074,1.2939,1.2957
20041119,1.2957,1.3066,1.2936,1.3024
20041122,1.3037,1.3051,1.3011,1.3048
20041123,1.3048,1.3104,1.2974,1.3087
20041124,1.3087,1.3188,1.3078,1.3186
20041125,1.3186,1.3235,1.3161,1.3216
20041126,1.3216,1.3329,1.3182,1.3293
20041129,1.3269,1.3303,1.3228,1.3276
20041130,1.3276,1.3333,1.3229,1.3278
20041201,1.3278,1.336,1.3275,1.3343
20041202,1.3343,1.3383,1.3235,1.3266
20041203,1.3266,1.3459,1.3254,1.3455
20041206,1.3442,1.3454,1.3389,1.3406
20041207,1.3406,1.3468,1.3388,1.3416
20041208,1.3416,1.3433,1.3192,1.3336
20041209,1.3336,1.3363,1.3249,1.331
20041210,1.331,1.3317,1.3138,1.3224
20041213,1.3194,1.3325,1.3188,1.3311
20041214,1.3311,1.3333,1.3259,1.3294
20041215,1.3294,1.3441,1.3259,1.3392
20041216,1.3392,1.3428,1.3202,1.3241
20041217,1.3241,1.3316,1.3225,1.3285
20041220,1.3329,1.3406,1.3296,1.3394
20041221,1.3394,1.3406,1.335,1.337
20041222,1.337,1.3403,1.3342,1.3389
20041223,1.3389,1.3516,1.338,1.3512
20041224,1.3512,1.3547,1.3484,1.353
20041227,1.353,1.3639,1.3513,1.3615
20041228,1.3615,1.3642,1.3588,1.3609
20041229,1.3609,1.3644,1.3555,1.3605
20041230,1.3605,1.3666,1.3573,1.3634
20041231,1.3634,1.3659,1.351,1.3531
20050103,1.3531,1.3579,1.3386,1.3463
20050104,1.3463,1.3494,1.3249,1.3279
20050105,1.3279,1.3302,1.3212,1.326
20050106,1.326,1.328,1.3154,1.317
20050107,1.317,1.3323,1.3023,1.3043
20050110,1.306,1.3122,1.305,1.3073
20050111,1.3073,1.317,1.3065,1.3104
20050112,1.3104,1.3291,1.3081,1.3254
20050113,1.3254,1.3265,1.3191,1.3223
20050114,1.3223,1.3223,1.3056,1.3102
20050117,1.3104,1.3127,1.306,1.3066
20050118,1.3066,1.3075,1.2994,1.3018
20050119,1.3018,1.3117,1.2962,1.3009
20050120,1.3009,1.3023,1.2921,1.296
20050121,1.296,1.3066,1.2931,1.3044
20050124,1.3038,1.3099,1.3028,1.3058
20050125,1.3058,1.3074,1.2944,1.2973
20050126,1.2973,1.3107,1.2965,1.3072
20050127,1.3072,1.3122,1.3009,1.3043
20050128,1.3043,1.3079,1.2985,1.3045
20050131,1.303,1.3058,1.2973,1.3036
20050201,1.3036,1.3065,1.3,1.3044
20050202,1.3044,1.3092,1.3008,1.3025
20050203,1.3025,1.3035,1.294,1.2973
20050204,1.2973,1.304,1.2866,1.2872
20050207,1.2859,1.2864,1.2731,1.2755
20050208,1.2755,1.2796,1.273,1.276
20050209,1.276,1.2813,1.2738,1.2804
20050210,1.2804,1.2905,1.2737,1.2872
20050211,1.2872,1.2894,1.2844,1.2866
20050214,1.2871,1.2988,1.2871,1.2974
20050215,1.2974,1.3051,1.2952,1.3024
20050216,1.3024,1.3063,1.2957,1.3029
20050217,1.3029,1.3088,1.3014,1.3069
20050218,1.3069,1.3081,1.3014,1.3067
20050221,1.3044,1.3077,1.303,1.3066
20050222,1.3066,1.326,1.3053,1.3257
20050223,1.3257,1.3273,1.3184,1.3215
20050224,1.3215,1.3268,1.3175,1.3195
20050225,1.3195,1.3245,1.3144,1.3241
20050228,1.3241,1.3278,1.3219,1.3227
20050301,1.3227,1.3231,1.3166,1.3186
20050302,1.3186,1.3188,1.3087,1.3142
20050303,1.3142,1.3163,1.3095,1.3107
20050304,1.3107,1.3253,1.3085,1.324
20050307,1.3237,1.3247,1.3174,1.3212
20050308,1.3212,1.3361,1.3207,1.3342
20050309,1.3342,1.3421,1.3329,1.3391
20050310,1.3391,1.3454,1.3369,1.3417
20050311,1.3417,1.3479,1.3391,1.3449
20050314,1.346,1.3477,1.3334,1.3367
20050315,1.3367,1.3409,1.3295,1.3301
20050316,1.3301,1.3438,1.3289,1.3414
20050317,1.3414,1.342,1.3339,1.3376
20050318,1.3376,1.3385,1.3263,1.3312
20050321,1.3312,1.3316,1.3139,1.3155
20050322,1.3155,1.3224,1.3053,1.3085
20050323,1.3085,1.3086,1.2959,1.2984
20050324,1.2984,1.3032,1.2933,1.2937
20050325,1.2937,1.2968,1.2927,1.2956
20050328,1.2956,1.2962,1.2855,1.2895
20050329,1.2895,1.2954,1.2875,1.292
20050330,1.292,1.2982,1.291,1.2913
20050331,1.2913,1.3017,1.2909,1.2962
20050401,1.2962,1.305,1.2869,1.2907
20050404,1.2891,1.2904,1.2817,1.2846
20050405,1.2846,1.2876,1.28,1.2867
20050406,1.2867,1.2909,1.2838,1.287
20050407,1.287,1.2939,1.2844,1.2854
20050408,1.2854,1.293,1.2806,1.2927
20050411,1.2932,1.3002,1.2907,1.2971
20050412,1.2971,1.3015,1.2862,1.292
20050413,1.292,1.2954,1.2848,1.2912
20050414,1.2912,1.292,1.2767,1.2811
20050415,1.2811,1.294,1.2777,1.2917
20050418,1.2911,1.3042,1.2875,1.3024
20050419,1.3024,1.3076,1.2979,1.3062
20050420,1.3062,1.3102,1.299,1.3085
20050421,1.3085,1.3124,1.3023,1.3044
20050422,1.3044,1.3092,1.302,1.3063
20050425,1.3063,1.307,1.2954,1.3005
20050426,1.3005,1.3014,1.2944,1.2983
20050427,1.2983,1.2993,1.2903,1.2929
20050428,1.2929,1.2942,1.288,1.2891
20050429,1.2891,1.2978,1.2852,1.2868
20050502,1.2863,1.2873,1.2836,1.2862
20050503,1.2862,1.2915,1.2828,1.2869
20050504,1.2869,1.2972,1.2866,1.2944
20050505,1.2944,1.2987,1.2925,1.2957
20050506,1.2957,1.2962,1.2809,1.2822
20050509,1.2816,1.2846,1.2789,1.2842
20050510,1.2842,1.2889,1.2814,1.2879
20050511,1.2879,1.2911,1.2776,1.2814
20050512,1.2814,1.2814,1.2683,1.2692
20050513,1.2692,1.2695,1.2609,1.2621
20050516,1.2627,1.2648,1.258,1.2639
20050517,1.2639,1.2662,1.2592,1.2604
20050518,1.2604,1.2689,1.2584,1.2677
20050519,1.2677,1.269,1.2604,1.2642
20050520,1.2642,1.2649,1.2534,1.2559
20050523,1.2549,1.2597,1.2533,1.2574
20050524,1.2574,1.2628,1.2555,1.2582
20050525,1.2582,1.2617,1.255,1.2599
20050526,1.2599,1.2613,1.2492,1.251
20050527,1.251,1.2588,1.2504,1.2579
20050530,1.2523,1.2544,1.2464,1.2473
20050531,1.2473,1.2485,1.2294,1.2301
20050601,1.2301,1.234,1.2156,1.2178
20050602,1.2178,1.2295,1.2177,1.2265
20050603,1.2265,1.2345,1.2202,1.2222
20050606,1.2226,1.2293,1.2217,1.2258
20050607,1.2258,1.2313,1.2236,1.2284
20050608,1.2284,1.2352,1.2204,1.2231
20050609,1.2231,1.2255,1.2176,1.2228
20050610,1.2228,1.2247,1.2107,1.2119
20050613,1.211,1.212,1.2027,1.2106
20050614,1.2106,1.215,1.2021,1.2029
20050615,1.2029,1.2131,1.2015,1.2114
20050616,1.2114,1.2167,1.2056,1.2106
20050617,1.2106,1.2283,1.209,1.2275
20050620,1.2215,1.2238,1.2124,1.2153
20050621,1.2153,1.2185,1.2069,1.2181
20050622,1.2181,1.2207,1.2097,1.2126
20050623,1.2126,1.2143,1.2016,1.2037
20050624,1.2037,1.2107,1.198,1.2101
20050627,1.2091,1.2184,1.209,1.2163
20050628,1.2163,1.2173,1.205,1.2051
20050629,1.2051,1.2111,1.2014,1.2069
20050630,1.2069,1.2123,1.2041,1.2104
20050701,1.2104,1.2106,1.1939,1.1947
20050704,1.194,1.1948,1.1888,1.1899
20050705,1.1899,1.1938,1.1864,1.191
20050706,1.191,1.195,1.189,1.1931
20050707,1.1931,1.204,1.1907,1.1949
20050708,1.1949,1.1986,1.1871,1.1958
20050711,1.197,1.2085,1.1956,1.207
20050712,1.207,1.2255,1.2052,1.224
20050713,1.224,1.2243,1.2072,1.2092
20050714,1.2092,1.2123,1.2055,1.2082
20050715,1.2082,1.2137,1.2019,1.2041
20050718,1.2028,1.2089,1.2019,1.205
20050719,1.205,1.2066,1.1951,1.2032
20050720,1.2032,1.2187,1.1995,1.2139
20050721,1.2139,1.225,1.2097,1.217
20050722,1.217,1.2188,1.2054,1.206
20050725,1.2056,1.2087,1.2026,1.2059
20050726,1.2059,1.2068,1.1979,1.2012
20050727,1.2012,1.2083,1.1962,1.2067
20050728,1.2067,1.2148,1.2035,1.2137
20050729,1.2137,1.2159,1.2074,1.2123
20050801,1.2122,1.2248,1.2118,1.2179
20050802,1.2179,1.225,1.2171,1.2188
20050803,1.2188,1.2343,1.2148,1.2334
20050804,1.2334,1.2402,1.2298,1.2383
20050805,1.2383,1.2395,1.231,1.235
20050808,1.2346,1.2389,1.2314,1.2349
20050809,1.2349,1.2414,1.2329,1.2369
20050810,1.2369,1.2425,1.2333,1.2381
20050811,1.2381,1.2474,1.2375,1.2469
20050812,1.2469,1.2485,1.2381,1.2435
20050815,1.2458,1.2463,1.2343,1.2366
20050816,1.2366,1.2373,1.2293,1.2362
20050817,1.2362,1.2369,1.226,1.2269
20050818,1.2269,1.2293,1.2156,1.2174
20050819,1.2174,1.2193,1.2124,1.2163
20050822,1.2165,1.2242,1.2155,1.2225
20050823,1.2225,1.2254,1.2189,1.2234
20050824,1.2234,1.2279,1.2161,1.2271
20050825,1.2271,1.2324,1.2255,1.2299
20050826,1.2299,1.2341,1.2269,1.2283
20050829,1.2297,1.2344,1.2215,1.2233
20050830,1.2233,1.2237,1.2169,1.2219
20050831,1.2219,1.2356,1.2187,1.2345
20050901,1.2345,1.2525,1.2323,1.2501
20050902,1.2501,1.2588,1.2465,1.2543
20050905,1.2537,1.2585,1.2511,1.254
20050906,1.254,1.2543,1.244,1.2464
20050907,1.2464,1.2536,1.2404,1.2414
20050908,1.2414,1.2451,1.2381,1.2396
20050909,1.2396,1.2457,1.2374,1.2411
20050912,1.2406,1.2412,1.2269,1.2285
20050913,1.2285,1.2315,1.2244,1.2265
20050914,1.2265,1.233,1.2255,1.2283
20050915,1.2283,1.2289,1.2193,1.2222
20050916,1.2222,1.2309,1.22,1.2232
20050919,1.2168,1.2174,1.2099,1.214
20050920,1.214,1.2189,1.211,1.2113
20050921,1.2113,1.2237,1.2109,1.2212
20050922,1.2212,1.2268,1.213,1.2153
20050923,1.2153,1.2167,1.2041,1.2046
20050926,1.2028,1.208,1.201,1.2071
20050927,1.2071,1.2082,1.1977,1.2012
20050928,1.2012,1.2054,1.1991,1.2035
20050929,1.2035,1.2075,1.2005,1.203
20050930,1.203,1.2089,1.1994,1.2018
20051003,1.2022,1.2031,1.19,1.1917
20051004,1.1917,1.1947,1.1899,1.1916
20051005,1.1916,1.1986,1.1912,1.1973
20051006,1.1973,1.2203,1.197,1.2178
20051007,1.2178,1.2188,1.2091,1.2123
20051010,1.2112,1.2152,1.2038,1.2065
20051011,1.2065,1.2071,1.1973,1.1991
20051012,1.1991,1.2053,1.1953,1.2022
20051013,1.2022,1.2037,1.1912,1.2023
20051014,1.2023,1.2107,1.1979,1.2083
20051017,1.208,1.2121,1.2009,1.2023
20051018,1.2023,1.2027,1.1914,1.1958
20051019,1.1958,1.2002,1.1874,1.199
20051020,1.199,1.2023,1.1947,1.2022
20051021,1.2022,1.2078,1.1926,1.195
20051024,1.1936,1.202,1.192,1.1985
20051025,1.1985,1.2116,1.1935,1.2104
20051026,1.2104,1.2135,1.2048,1.2065
20051027,1.2065,1.2172,1.2042,1.2139
20051028,1.2139,1.2169,1.2047,1.2067
20051031,1.2059,1.2088,1.1967,1.1989
20051101,1.1989,1.203,1.197,1.2018
20051102,1.2018,1.2084,1.1987,1.2072
20051103,1.2072,1.2081,1.1933,1.1943
20051104,1.1943,1.1992,1.1803,1.1822
20051107,1.1811,1.1831,1.1775,1.1802
20051108,1.1802,1.1803,1.1709,1.1779
20051109,1.1779,1.1793,1.1716,1.1762
20051110,1.1762,1.1796,1.1675,1.1684
20051111,1.1684,1.1732,1.167,1.1727
20051114,1.1721,1.1773,1.1658,1.1689
20051115,1.1689,1.1727,1.164,1.1718
20051116,1.1718,1.1737,1.1644,1.1668
20051117,1.1668,1.1761,1.1642,1.1748
20051118,1.1748,1.1794,1.1664,1.1765
20051121,1.1771,1.1837,1.1717,1.1724
20051122,1.1724,1.1823,1.1684,1.1812
20051123,1.1812,1.186,1.1763,1.1821
20051124,1.1821,1.1823,1.1769,1.1787
20051125,1.1787,1.1788,1.1708,1.1724
20051128,1.1713,1.19,1.168,1.1849
20051129,1.1849,1.1861,1.1739,1.1778
20051130,1.1778,1.1803,1.1754,1.1786
20051201,1.1786,1.1803,1.1688,1.1736
20051202,1.1736,1.1752,1.1659,1.1718
20051205,1.17,1.1818,1.1687,1.1787
20051206,1.1787,1.1806,1.1755,1.1777
20051207,1.1777,1.1802,1.17,1.1722
20051208,1.1722,1.1849,1.1702,1.1817
20051209,1.1817,1.1836,1.1765,1.1814
20051212,1.1779,1.1981,1.1776,1.1953
20051213,1.1953,1.1987,1.1906,1.1942
20051214,1.1942,1.206,1.193,1.1999
20051215,1.1999,1.2038,1.1934,1.1978
20051216,1.1978,1.2026,1.1934,1.2013
20051219,1.2024,1.2037,1.1974,1.2005
20051220,1.2005,1.2012,1.1838,1.1856
20051221,1.1856,1.191,1.1799,1.1836
20051222,1.1836,1.1896,1.1809,1.1865
20051223,1.1865,1.1884,1.1828,1.1873
20051227,1.1874,1.1878,1.1825,1.1826
20051228,1.1826,1.1931,1.181,1.1832
20051229,1.1832,1.188,1.1818,1.1839
20051230,1.1839,1.1887,1.1776,1.1838
20060103,1.1838,1.203,1.1835,1.2017
20060104,1.2017,1.2144,1.2005,1.2117
20060105,1.2117,1.212,1.2066,1.2108
20060106,1.2108,1.218,1.208,1.2152
20060109,1.2148,1.2153,1.2052,1.2087
20060110,1.2087,1.2108,1.2036,1.2063
20060111,1.2063,1.2144,1.2044,1.2125
20060112,1.2125,1.2162,1.2006,1.2035
20060113,1.2035,1.2141,1.2026,1.2131
20060116,1.2146,1.2173,1.2106,1.2124
20060117,1.2124,1.2139,1.2049,1.2105
20060118,1.2105,1.216,1.207,1.2111
20060119,1.2111,1.2124,1.2054,1.2097
20060120,1.2097,1.214,1.204,1.2136
20060123,1.2141,1.231,1.2136,1.2303
20060124,1.2303,1.2321,1.2256,1.2278
20060125,1.2278,1.2323,1.2234,1.2239
20060126,1.2239,1.2268,1.2198,1.2205
20060127,1.2205,1.2233,1.2085,1.21
20060130,1.2105,1.2114,1.2064,1.2089
20060131,1.2089,1.2188,1.2078,1.2156
